customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,age,age_group
259411,female,mary_eddins,listowel,on,ontario,n4w_2h8,canada,north_america,1984-10-26,42,36-45
259457,male,nicholas_gordon,victoria,bc,british_columbia,v8w_2h9,canada,north_america,1982-07-09,44,36-45
259615,male,james_gunter,terrace,bc,british_columbia,v8g_1s2,canada,north_america,1987-12-08,39,36-45
259651,male,jae_conwell,liverpool,ns,nova_scotia,b0t_1k0,canada,north_america,1999-10-05,27,26-35
259681,female,jane_dildy,huntsville,on,ontario,p0a_1k0,canada,north_america,1939-05-29,87,65+
259842,female,jonell_beauford,newmarket,on,ontario,l3y_2a3,canada,north_america,1977-07-21,49,46-55
260002,female,marjorie_valero,malton,on,ontario,l4t_1a8,canada,north_america,1999-12-08,27,26-35
260031,male,clarence_fulford,sechelt,bc,british_columbia,v0n_3a0,canada,north_america,1936-11-15,90,65+
260206,male,gregory_albritton,toronto,on,ontario,m4p_1a6,canada,north_america,1963-05-04,63,56-65
260373,male,orlando_mayo,montreal,qc,quebec,h3c_5k4,canada,north_america,1945-12-24,81,65+
260521,female,mary_flowers,st_catharines,on,ontario,l2n_1s8,canada,north_america,1998-11-30,28,26-35
260889,male,lynn_fifer,orillia,on,ontario,l3v_1t4,canada,north_america,1965-11-28,61,56-65
261059,male,jim_smith,toronto,on,ontario,m5h_1p6,canada,north_america,1946-05-24,80,65+
261086,female,beverly_hirth,st_catharines,on,ontario,l2s_3a1,canada,north_america,1965-03-21,61,56-65
261099,female,karen_watson,calgary,ab,alberta,t2e_6j8,canada,north_america,1955-08-24,71,65+
261111,male,edward_harkins,ottawa,on,ontario,k1p_5j4,canada,north_america,1966-09-01,60,56-65
261122,male,mike_defilippo,etzikom,ab,alberta,t0k_0w0,canada,north_america,1979-01-21,47,46-55
261199,female,zelda_sessoms,new_westminster,bc,british_columbia,v3l_3c1,canada,north_america,1981-04-12,45,36-45
261256,male,marcus_johnson,toronto,on,ontario,m8v_3b6,canada,north_america,1990-04-03,36,36-45
261272,female,alice_poe,concession,ns,nova_scotia,b0w_1m0,canada,north_america,1975-05-30,51,46-55
261275,female,pamela_solomon,malton,on,ontario,l5t_2b7,canada,north_america,2001-02-21,25,18-25
261295,female,sandra_iglesias,windsor,on,ontario,n9a_1h9,canada,north_america,1958-03-20,68,65+
261356,male,thomas_mull,saskatoon,sk,saskatchewan,s7k_1w8,canada,north_america,1991-11-18,35,26-35
261498,female,josephine_guillotte,penticton,bc,british_columbia,v2a_2t6,canada,north_america,1947-04-04,79,65+
261558,male,donald_burke,calgary,ab,alberta,t2v_2w2,canada,north_america,1971-06-20,55,46-55
261669,male,jason_lukasik,clearwater,bc,british_columbia,v0e_1n0,canada,north_america,1979-04-04,47,46-55
261686,male,francis_parker,ladysmith,bc,british_columbia,v0r_1e0,canada,north_america,1976-03-18,50,46-55
261840,male,thomas_lim,calgary,ab,alberta,t2t_0c6,canada,north_america,1974-04-15,52,46-55
261910,male,donald_li,ottawa,on,ontario,k2h_5b6,canada,north_america,1980-05-31,46,46-55
262037,female,patricia_johnson,stirling,ab,alberta,t0k_2e0,canada,north_america,1980-12-11,46,46-55
262050,female,misty_hedgepeth,ville_le_gardeur,qc,quebec,j5z_1r6,canada,north_america,1945-06-07,81,65+
262052,female,jean_egbert,trois_rivieres,qc,quebec,g9a_5s8,canada,north_america,1936-12-11,90,65+
262089,female,dianna_vosburg,toronto,on,ontario,m8v_3b6,canada,north_america,1983-04-12,43,36-45
262393,female,yetta_whitaker,victoria,bc,british_columbia,v8r_5a7,canada,north_america,1949-10-18,77,65+
262645,female,rachael_lawson,belleville,on,ontario,k8n_4z5,canada,north_america,1952-07-17,74,65+
262761,male,adam_perez,port_hope,on,ontario,l1a_1n4,canada,north_america,1965-04-23,61,56-65
262788,male,marc_rupert,hespeler,on,ontario,n3c_1h3,canada,north_america,1938-05-21,88,65+
262802,female,mozelle_orth,london,on,ontario,n6b_3l5,canada,north_america,1994-03-14,32,26-35
262821,female,gina_lucas,charlottetown,ns,nova_scotia,c1a_5t1,canada,north_america,1992-08-18,34,26-35
262871,male,roy_le,merrickville,on,ontario,k0g_1n0,canada,north_america,1981-04-07,45,36-45
263011,male,paul_wahl,cambridge_bay,nt,northwest_territories,x0e_0c0,canada,north_america,1980-08-12,46,46-55
263308,male,theodore_hickey,brantford,on,ontario,n3r_7w5,canada,north_america,1978-10-17,48,46-55
263373,male,daniel_shirey,lethbridge,ab,alberta,t1j_2j7,canada,north_america,1990-08-15,36,36-45
263446,male,micheal_harms,thunder_bay,on,ontario,p7a_4t3,canada,north_america,1958-07-26,68,65+
263808,female,catherine_guidry,jansen,sk,saskatchewan,s4p_3y2,canada,north_america,1942-09-14,84,65+
264228,female,dorothy_key,montreal,qc,quebec,s4p_3y2,canada,north_america,1982-12-04,44,36-45
264451,female,elizabeth_lovell,north_vancouver,bc,british_columbia,v5t_2c1,canada,north_america,1986-01-27,40,36-45
264515,female,frances_hale,kelowna,bc,british_columbia,v1y_8h2,canada,north_america,1937-09-09,89,65+
264632,female,patricia_steeves,salmo,bc,british_columbia,v0g_1z0,canada,north_america,1955-06-10,71,65+
264640,male,roscoe_becker,toronto,on,ontario,m2n_2g8,canada,north_america,1993-07-17,33,26-35
264718,female,rebecca_scheffel,decker_lake,bc,british_columbia,v0j_1e0,canada,north_america,1935-08-22,91,65+
264866,female,shantell_freeman,courtenay,bc,british_columbia,v9n_2j6,canada,north_america,1955-07-19,71,65+
265007,male,john_clark,toronto,on,ontario,m5h_1p6,canada,north_america,1950-01-07,76,65+
265326,male,hassan_taylor,edmonton,ab,alberta,t5j_2r4,canada,north_america,1938-03-23,88,65+
265483,female,patricia_mitchell,brockville,on,ontario,k6v_4x4,canada,north_america,2001-07-15,25,18-25
265593,male,fred_eddy,saskatoon,sk,saskatchewan,s7k_1w8,canada,north_america,1980-04-20,46,46-55
265598,male,tyler_vaught,london,on,ontario,n5w_5k6,canada,north_america,1971-03-23,55,46-55
265666,male,amos_gibbs,port_hardy,bc,british_columbia,v0n_2p0,canada,north_america,1953-01-15,73,65+
265704,male,donald_velez,calgary,ab,alberta,t2v_2w2,canada,north_america,1979-05-16,47,46-55
265712,female,margarita_blumberg,toronto,on,ontario,m9v_2x5,canada,north_america,1939-07-01,87,65+
265807,male,jason_elgin,hamilton,on,ontario,l9h_1e6,canada,north_america,1955-10-25,71,65+
265825,female,beatrice_figueroa,oshawa,on,ontario,s4p_3y2,canada,north_america,1971-07-29,55,46-55
265864,male,alan_depasquale,grand_centre,ab,alberta,t0a_1t0,canada,north_america,1951-12-24,75,65+
266019,female,joan_roche,red_deer,ab,alberta,t4n_2a6,canada,north_america,1962-08-24,64,56-65
266212,male,anthony_taulbee,montreal,qc,quebec,h3b_4w8,canada,north_america,1975-04-22,51,46-55
266254,female,gina_ward,calgary,ab,alberta,t2p_0h3,canada,north_america,1965-03-13,61,56-65
266399,male,robert_wagner,fort_vermilion,ab,alberta,t0h_1n0,canada,north_america,1999-05-15,27,26-35
266492,female,glenn_valdez,calgary,ab,alberta,t2p_2v7,canada,north_america,1948-08-02,78,65+
266658,male,david_lee,innerkip,on,ontario,n0j_1m0,canada,north_america,1987-08-18,39,36-45
267168,female,christene_tarter,dubreuilville,on,ontario,p0s_1b0,canada,north_america,1990-12-06,36,36-45
267235,female,glenna_johnson,toronto,on,ontario,m5t_1t4,canada,north_america,1973-04-10,53,46-55
267544,male,samuel_hallock,toronto,on,ontario,m5h_1p6,canada,north_america,1957-08-16,69,65+
267561,male,matthew_mallette,sarnia,on,ontario,n7t_4c8,canada,north_america,2001-05-31,25,18-25
267691,male,michael_wilson,regina,sk,saskatchewan,s4s_2r3,canada,north_america,1937-11-18,89,65+
268251,male,richard_oneill,surrey,bc,british_columbia,v3t_1y8,canada,north_america,1942-10-05,84,65+
268465,male,elton_altieri,blezard_valley,on,ontario,p0m_1e0,canada,north_america,2001-05-14,25,18-25
268520,female,stephanie_manning,lethbridge,ab,alberta,t1j_0j9,canada,north_america,1935-11-21,91,65+
268540,female,jennie_wilkins,balfour,bc,british_columbia,v0g_1c0,canada,north_america,1993-01-20,33,26-35
268575,male,daniel_estrada,montreal,qc,quebec,h3k_2c3,canada,north_america,1986-11-08,40,36-45
268628,female,allison_folk,parry_sound,on,ontario,p2a_1w8,canada,north_america,1973-03-24,53,46-55
268745,male,freddy_howell,stonewall,mb,manitoba,r0c_2z0,canada,north_america,1954-08-11,72,65+
268787,female,joyce_hague,rosetown,sk,saskatchewan,s0l_2v0,canada,north_america,1955-04-01,71,65+
268815,female,joyce_sunseri,oshawa,on,ontario,s4p_3y2,canada,north_america,1990-04-23,36,36-45
268820,female,patrice_morillo,saskatoon,sk,saskatchewan,s7k_1w8,canada,north_america,1945-05-11,81,65+
268913,female,mary_dias,calgary,ab,alberta,t2v_2w2,canada,north_america,1937-04-14,89,65+
269052,female,carmela_shroyer,hauterive,qc,quebec,g5c_1m1,canada,north_america,1979-08-06,47,46-55
269337,male,eddie_morejon,rollet,qc,quebec,j0z_3j0,canada,north_america,1995-10-24,31,26-35
269340,male,gary_anderson,oyster_river,bc,british_columbia,v9w_5n0,canada,north_america,1935-03-18,91,65+
269370,male,andres_swain,edmonton,ab,alberta,t5j_3n6,canada,north_america,1955-03-17,71,65+
269414,female,laura_maxwell,montreal,qc,quebec,h3c_5k4,canada,north_america,1968-01-09,58,56-65
269713,female,jill_fitzpatrick,beachburg,on,ontario,k0j_1c0,canada,north_america,1982-07-29,44,36-45
269879,male,felipe_neumann,montreal,qc,quebec,h3c_5k4,canada,north_america,1992-03-26,34,26-35
270034,female,geraldine_gilmore,hemlock_valley,bc,british_columbia,v0m_1a0,canada,north_america,1990-10-10,36,36-45
270320,male,wayne_meli,val_des_bois,qc,quebec,j0x_3c0,canada,north_america,1950-08-02,76,65+
270359,male,jean_gutierrez,longueuil,qc,quebec,j4h_1m3,canada,north_america,1998-12-10,28,26-35
270462,female,michelle_swinson,montreal,qc,quebec,h3c_5k4,canada,north_america,1949-04-08,77,65+
270509,male,bradley_stokes,cranbrook,bc,british_columbia,v1c_2r9,canada,north_america,1995-05-20,31,26-35
270614,female,janice_lenox,guelph,on,ontario,n1h_2w8,canada,north_america,1971-03-12,55,46-55
270633,male,michael_blackmon,sechelt,bc,british_columbia,v0n_3a0,canada,north_america,1975-09-25,51,46-55
270682,female,joan_snyder,toronto,on,ontario,m2j_3t7,canada,north_america,1982-06-26,44,36-45
270736,male,raymond_lacy,toronto,on,ontario,m2j_3t7,canada,north_america,1944-04-10,82,65+
270917,male,paul_sadler,drayton_valley,ab,alberta,t0e_0m0,canada,north_america,1993-07-08,33,26-35
271065,female,henrietta_klein,wawa,on,ontario,p0s_1k0,canada,north_america,1993-10-25,33,26-35
271122,female,tabatha_dowdy,st_jerome,qc,quebec,j7z_4v1,canada,north_america,1996-08-06,30,26-35
271155,female,monika_ward,vancouver,bc,british_columbia,v6c_1b4,canada,north_america,1959-06-15,67,65+
271212,female,deborah_wahl,ottawa,on,ontario,k1z_7b5,canada,north_america,1993-01-01,33,26-35
271355,male,henry_felker,toronto,on,ontario,m1e_3t8,canada,north_america,1967-01-19,59,56-65
271416,female,jasmine_heintz,trois_rivieres,qc,quebec,g9a_1v7,canada,north_america,1954-06-10,72,65+
271760,male,alan_youngberg,ottawa,on,ontario,k1z_7b5,canada,north_america,1975-03-04,51,46-55
271825,female,denice_major,oakville,on,ontario,l6j_3x4,canada,north_america,1984-05-10,42,36-45
271865,male,mark_foster,brampton,on,ontario,l6w_1z2,canada,north_america,1984-02-10,42,36-45
271916,female,catherine_davis,hearst,on,ontario,p0l_1n0,canada,north_america,1965-07-22,61,56-65
271994,male,ernest_hunter,montreal,qc,quebec,h3c_5k4,canada,north_america,1957-12-25,69,65+
272087,female,andrea_higgins,thorburn,ns,nova_scotia,b0k_1w0,canada,north_america,1964-10-12,62,56-65
272146,female,deborah_harmon,beauharnois,qc,quebec,j6n_1w6,canada,north_america,1950-07-19,76,65+
272295,male,seth_abel,toronto,on,ontario,m4p_1a6,canada,north_america,1960-08-25,66,65+
272362,male,robert_kelley,silver_valley,ab,alberta,t0h_3e0,canada,north_america,1958-10-20,68,65+
272462,female,elisa_robinson,vancouver,bc,british_columbia,v6b_3k9,canada,north_america,1968-02-27,58,56-65
272601,male,brian_manning,toronto,on,ontario,m8v_3b6,canada,north_america,1991-02-22,35,26-35
272662,female,helen_west,granby,qc,quebec,j2g_4w7,canada,north_america,1998-04-08,28,26-35
272681,male,james_head,toronto,on,ontario,m3h_4j1,canada,north_america,2000-03-19,26,26-35
272828,male,john_thomas,north_battleford,sk,saskatchewan,s9a_2x5,canada,north_america,1937-06-19,89,65+
272995,male,kenneth_kwiatkowski,toronto,on,ontario,m4p_1a6,canada,north_america,1999-04-01,27,26-35
273404,female,kristina_abbey,ottawa,on,ontario,k1p_5m7,canada,north_america,1981-05-01,45,36-45
273661,female,valerie_oddo,fillmore,sk,saskatchewan,s4p_3y2,canada,north_america,1952-06-21,74,65+
273887,male,james_davidson,dorval,qc,quebec,h9s_3j7,canada,north_america,1968-06-11,58,56-65
273939,female,jennifer_clayborn,windsor,on,ontario,n8y_4v1,canada,north_america,1976-09-18,50,46-55
274446,female,rose_hunt,regina,sk,saskatchewan,s4s_2r3,canada,north_america,1996-06-06,30,26-35
274692,male,neil_smith,toronto,on,ontario,m4p_1a6,canada,north_america,1968-01-10,58,56-65
274765,female,linda_myers,grande_prairie,ab,alberta,t8v_0s1,canada,north_america,1947-11-28,79,65+
274778,male,jan_linneman,regina,sk,saskatchewan,s4s_2r3,canada,north_america,1972-11-06,54,46-55
274967,female,tammi_crimmins,victoria,bc,british_columbia,v8r_5a7,canada,north_america,1943-02-14,83,65+
275137,female,lois_lanier,toronto,on,ontario,m9n_1g4,canada,north_america,1967-03-09,59,56-65
275140,female,dana_snider,listowel,on,ontario,n4w_2h8,canada,north_america,1967-07-27,59,56-65
275227,female,edna_berry,ottawa,on,ontario,k1z_7b5,canada,north_america,1944-06-20,82,65+
275615,female,kathleen_castleberry,toronto,on,ontario,m6e_1r1,canada,north_america,1991-04-20,35,26-35
275718,female,barbara_morris,toronto,on,ontario,m5j_2r8,canada,north_america,1952-04-27,74,65+
275830,male,cecil_conn,st_agapit,qc,quebec,h0h_0h0,canada,north_america,1978-02-15,48,46-55
275930,male,wesley_hensler,toronto,on,ontario,m1s_1t4,canada,north_america,1960-10-04,66,65+
276050,male,michael_burr,ottawa,on,ontario,k1z_7b5,canada,north_america,1973-02-06,53,46-55
276051,male,antione_johnson,toronto,on,ontario,m4p_1a6,canada,north_america,1964-09-09,62,56-65
276091,female,cornelia_hensley,toronto,on,ontario,m5j_2n8,canada,north_america,1965-12-15,61,56-65
276098,female,stephanie_ziebarth,edson,ab,alberta,t7e_1v0,canada,north_america,1968-12-16,58,56-65
276108,male,ali_mahlum,surrey,bc,british_columbia,v3t_4y5,canada,north_america,1949-06-19,77,65+
276205,female,rhonda_armstrong,la_baie,qc,quebec,g7b_1p3,canada,north_america,1943-04-01,83,65+
276325,male,heriberto_taylor,toronto,on,ontario,m5h_1p6,canada,north_america,1983-11-26,43,36-45
276836,female,susan_jacoby,elk_lake,on,ontario,p0j_1g0,canada,north_america,1941-09-04,85,65+
276895,female,andrea_weiland,toronto,on,ontario,m8v_3b6,canada,north_america,1969-06-03,57,56-65
276906,male,jon_oliver,francois_lake,bc,british_columbia,v0j_1e0,canada,north_america,1965-06-07,61,56-65
276912,female,antonia_chavis,toronto,on,ontario,m4w_1j7,canada,north_america,1936-01-31,90,65+
277015,male,robert_ellefson,vancouver,bc,british_columbia,v6b_3k9,canada,north_america,1957-04-09,69,65+
277189,female,edith_williams,fugereville,qc,quebec,j0z_2a0,canada,north_america,1963-09-28,63,56-65
277215,male,charles_black,peterborough,on,ontario,k9h_2l1,canada,north_america,1949-03-11,77,65+
277538,male,james_george,quebec,qc,quebec,g1p_4r5,canada,north_america,1938-07-06,88,65+
277808,male,david_johnson,allan,sk,saskatchewan,s4p_3y2,canada,north_america,1941-09-19,85,65+
277906,male,john_miller,surrey,bc,british_columbia,v3t_4y5,canada,north_america,1963-09-03,63,56-65
277915,male,jeff_montalvo,priddis,ab,alberta,t0l_1w0,canada,north_america,1936-07-18,90,65+
278255,female,elizabeth_skinner,quesnel,bc,british_columbia,v2j_2r5,canada,north_america,1963-02-07,63,56-65
278518,female,janet_woods,calgary,ab,alberta,t2w_4h7,canada,north_america,1968-01-25,58,56-65
278544,male,harold_meadors,malton,on,ontario,l4t_1a8,canada,north_america,1961-12-29,65,56-65
278568,male,billy_henderson,montreal,qc,quebec,h2a_2z3,canada,north_america,1990-03-13,36,36-45
278695,male,reginald_juarez,montreal,qc,quebec,h3c_5k4,canada,north_america,1941-04-22,85,65+
278787,female,nancy_mendoza,calgary,ab,alberta,t2p_0h3,canada,north_america,1939-01-21,87,65+
278979,female,angela_turner,kindersley,sk,saskatchewan,s4p_3y2,canada,north_america,1944-06-15,82,65+
279068,male,timothy_carter,tecumseh,on,ontario,n8n_1l7,canada,north_america,1954-01-23,72,65+
279223,male,rudy_bond,vancouver,bc,british_columbia,v6b_1e1,canada,north_america,1955-08-04,71,65+
279240,male,charles_griffin,belleville,on,ontario,k8n_1l9,canada,north_america,1949-11-02,77,65+
279486,female,susie_boyd,toronto,on,ontario,m2j_3t7,canada,north_america,1967-02-01,59,56-65
279490,female,bonnie_handy,hepburn,sk,saskatchewan,s4p_3y2,canada,north_america,1968-09-01,58,56-65
280023,female,cleo_mcnair,toronto,on,ontario,m3j_2j1,canada,north_america,1984-05-30,42,36-45
280183,female,julia_bradley,toronto,on,ontario,m2n_2g8,canada,north_america,1977-07-24,49,46-55
280277,male,sam_rodriguez,orangeville,on,ontario,l9w_2c8,canada,north_america,1979-06-24,47,46-55
280305,male,john_dyson,baie_st_paul,qc,quebec,g0a_1b0,canada,north_america,1998-06-27,28,26-35
280641,female,una_ortega,edmonton,ab,alberta,t5j_3n6,canada,north_america,1941-09-22,85,65+
281008,male,curt_mills,mameobeach,ab,alberta,t0c_1x0,canada,north_america,1988-01-12,38,36-45
281485,male,christopher_brown,toronto,on,ontario,m5t_1t4,canada,north_america,1971-08-02,55,46-55
281546,male,harry_montgomery,brantford,on,ontario,n3t_2z8,canada,north_america,1991-02-27,35,26-35
281553,female,marissa_gay,malton,on,ontario,l4t_1a9,canada,north_america,1974-01-22,52,46-55
281638,female,gloria_parkinson,ottawa,on,ontario,k2p_0k1,canada,north_america,1961-02-03,65,56-65
281675,male,larry_king,turner_valley,ab,alberta,t0l_2a0,canada,north_america,1986-04-18,40,36-45
282061,male,philip_mckenna,toronto,on,ontario,m4w_1j7,canada,north_america,1942-05-01,84,65+
282098,female,alfredia_mack,toronto,on,ontario,m3b_2w6,canada,north_america,1989-01-16,37,36-45
282188,female,victoria_gardner,guigues,qc,quebec,j0z_2s0,canada,north_america,1961-02-12,65,56-65
282556,female,georgia_hewitt,elliot_lake,on,ontario,p5a_1x5,canada,north_america,1963-05-31,63,56-65
282615,female,denise_paul,balfour,bc,british_columbia,v0g_1c0,canada,north_america,1974-12-20,52,46-55
282634,male,louis_miller,hubbards,ns,nova_scotia,b3k_5m1,canada,north_america,1985-09-09,41,36-45
282724,female,sharon_bartlow,calgary,ab,alberta,t2p_1m6,canada,north_america,1999-03-25,27,26-35
283228,male,william_richarson,baie_des_sables,qc,quebec,g0j_1c0,canada,north_america,1942-06-22,84,65+
283301,female,mary_pino,cargill,on,ontario,n0g_1j0,canada,north_america,1961-08-03,65,56-65
283594,male,leonard_mone,sanmaur,qc,quebec,g0x_3r0,canada,north_america,2000-10-31,26,26-35
283685,male,james_arteaga,saskatoon,sk,saskatchewan,s7k_1w8,canada,north_america,1950-09-15,76,65+
283716,male,larry_griffin,brantford,on,ontario,n3r_7w5,canada,north_america,1996-05-27,30,26-35
283837,male,allen_lau,riviere_du_loup,qc,quebec,g5r_3e9,canada,north_america,1939-05-18,87,65+
283869,male,terry_alexander,vancouver,bc,british_columbia,v6b_3k9,canada,north_america,1997-07-08,29,26-35
